$no_mbtree,$no_asm,$no_cabac,$no_scenecut,$aq_strength,$bframes,$qcomp,$qp,$ref,$rc_lookahead,$b_bias,$threads,$keyint,$crf,$scenecut,$seek,$ipratio, <$SSIM, <$Time
1,0,1,0,1,19,1,13,0,187,-50,64,1,20,76,0,1.5,0.993852,2.733333333
1,0,0,1,1,19,1,13,0,187,-50,64,1,20,76,0,1.5,0.9938807,2.466666667
0,1,0,0,0.5,13,0,39,0,63,-50,64,1000,40,51,0,1.5,0.9077141,8.229166667
1,0,0,1,0,7,0.2,39,6,187,-100,96,501,50,51,0,0.5,0.9140958,3.066666667
0,0,0,1,0,7,0.2,39,6,187,-100,96,501,50,51,0,0.5,0.8404825,4.541666667
0,0,1,0,0,7,0.2,39,6,187,-100,96,501,50,51,0,0.5,0.8520506,4.354166667
1,0,1,0,0,7,0.2,39,6,187,-100,96,501,50,51,0,0.5,0.9157329,3
1,0,0,0,0,7,0.2,39,6,187,-100,96,501,50,51,0,0.5,0.9140958,3.041666667
0,0,0,0,0,7,0.2,39,6,187,-100,96,501,50,51,0,0.5,0.8404825,4.608695652
0,1,0,1,0,7,0.2,39,6,187,-100,96,501,50,51,0,0.5,0.8405103,12.33333333
0,1,0,0,0,7,0.2,39,6,187,-100,96,501,50,51,0,0.5,0.8405103,12.3125
0,1,1,0,0,7,0.2,39,6,187,-100,96,501,50,51,0,0.5,0.8518327,11.2
1,1,0,0,0,7,0.2,39,6,187,-100,96,501,50,51,0,0.5,0.9133217,10
0,0,1,1,0,7,0.2,39,6,187,-100,96,501,50,51,0,0.5,0.8520506,4.466666667
1,0,0,0,0.5,1,0.6,13,6,125,50,128,501,30,26,0,0,0.9753665,5.041666667
0,0,0,0,0.5,1,0.6,13,6,125,50,128,501,30,26,0,0,0.9697406,4.869565217
0,0,0,1,0.5,1,0.6,13,6,125,50,128,501,30,26,0,0,0.9697406,4.895833333
1,0,0,1,0.5,1,0.6,13,6,125,50,128,501,30,26,0,0,0.9753665,5
0,1,0,0,0.5,1,0.6,13,6,125,50,128,501,30,26,0,0,0.9696918,15.04166667
0,0,1,1,0.5,1,0.6,13,6,125,50,128,501,30,26,0,0,0.9690229,4.8
1,0,1,0,0.5,1,0.6,13,6,125,50,128,501,30,26,0,0,0.9753136,5
0,0,1,0,0.5,1,0.6,13,6,125,50,128,501,30,26,0,0,0.9690229,4.791666667
1,1,0,0,0.5,1,0.6,13,6,125,50,128,501,30,26,0,0,0.9753435,16.66666667
0,1,1,0,0.5,1,0.6,13,6,125,50,128,501,30,26,0,0,0.969021,14.86666667
0,1,0,1,0.5,1,0.6,13,6,125,50,128,501,30,26,0,0,0.9696918,15.06666667
0,0,0,0,1.5,19,0.4,0,2,250,50,64,251,30,1,0,0.5,0.9733421,3.492753623
0,1,0,1,1.5,19,0.4,0,2,250,50,64,251,30,1,0,0.5,0.9733925,11.26666667
1,0,0,0,1.5,19,0.4,0,2,250,50,64,251,30,1,0,0.5,0.9792223,3.583333333
0,0,1,0,1.5,19,0.4,0,2,250,50,64,251,30,1,0,0.5,0.9724705,3.375
0,1,0,0,1.5,19,0.4,0,2,250,50,64,251,30,1,0,0.5,0.9733925,11.29166667
0,0,0,1,1.5,19,0.4,0,2,250,50,64,251,30,1,0,0.5,0.9733421,3.583333333
1,0,0,1,1.5,19,0.4,0,2,250,50,64,251,30,1,0,0.5,0.9792223,3.466666667
0,0,1,1,1.5,19,0.4,0,2,250,50,64,251,30,1,0,0.5,0.9724705,3.333333333
1,1,0,0,1.5,19,0.4,0,2,250,50,64,251,30,1,0,0.5,0.9791915,12.4
0,1,1,0,1.5,19,0.4,0,2,250,50,64,251,30,1,0,0.5,0.972468,11
1,0,1,0,1.5,19,0.4,0,2,250,50,64,251,30,1,0,0.5,0.9786451,3.666666667
0,0,1,0,0.5,13,0,39,0,63,-50,64,1000,40,51,0,1.5,0.9102305,2.75
0,0,0,1,0.5,13,0,39,0,63,-50,64,1000,40,51,0,1.5,0.9075879,2.770833333
1,1,0,0,0,19,0.6,26,4,187,100,0,1,20,51,0,0.5,0.9905303,6.266666667
0,1,0,0,0,19,0.6,26,4,187,100,0,1,20,51,0,0.5,0.9905303,6.1875
0,0,1,1,0,19,0.6,26,4,187,100,0,1,20,51,0,0.5,0.9905258,2.466666667
0,0,0,1,0,19,0.6,26,4,187,100,0,1,20,51,0,0.5,0.990531,2.3125
1,0,0,1,0,19,0.6,26,4,187,100,0,1,20,51,0,0.5,0.990531,2.266666667
1,0,0,0,0,19,0.6,26,4,187,100,0,1,20,51,0,0.5,0.990531,2.229166667
0,0,0,0,0,19,0.6,26,4,187,100,0,1,20,51,0,0.5,0.990531,2.333333333
0,0,1,0,0,19,0.6,26,4,187,100,0,1,20,51,0,0.5,0.9905258,2.5
0,1,1,0,0,19,0.6,26,4,187,100,0,1,20,51,0,0.5,0.9905272,6.333333333
0,1,0,1,0,19,0.6,26,4,187,100,0,1,20,51,0,0.5,0.9905303,6.333333333
0,1,0,0,1.5,25,0.6,13,4,63,0,32,501,10,76,0,0,0.9953738,23.97916667
1,1,0,0,1.5,25,0.6,13,4,63,0,32,501,10,76,0,0,0.9965984,25.06666667
0,1,0,1,1.5,25,0.6,13,4,63,0,32,501,10,76,0,0,0.9953738,24
0,1,1,0,1.5,25,0.6,13,4,63,0,32,501,10,76,0,0,0.9956699,24
0,0,0,1,1.5,25,0.6,13,4,63,0,32,501,10,76,0,0,0.9954215,7.0625
1,0,0,1,1.5,25,0.6,13,4,63,0,32,501,10,76,0,0,0.9965897,7.666666667
0,0,1,1,1.5,25,0.6,13,4,63,0,32,501,10,76,0,0,0.9956738,7
1,0,1,0,1.5,25,0.6,13,4,63,0,32,501,10,76,0,0,0.996759,7.8
0,0,1,0,1.5,25,0.6,13,4,63,0,32,501,10,76,0,0,0.9956738,7.104166667
1,0,0,0,1.5,25,0.6,13,4,63,0,32,501,10,76,0,0,0.9965897,7.5625
0,0,0,0,1.5,25,0.6,13,4,63,0,32,501,10,76,0,0,0.9954215,7.086956522
0,0,0,0,1.5,13,0.2,0,2,1,0,0,751,30,100,0,1.5,0.969633291,2.753623188
1,0,0,0,1.5,13,0.2,0,2,1,0,0,751,30,100,0,1.5,0.9814364,3.5625
1,0,1,0,1.5,13,0.2,0,2,1,0,0,751,30,100,0,1.5,0.9810156,3.533333333
0,0,1,0,1.5,13,0.2,0,2,1,0,0,751,30,100,0,1.5,0.968676619,2.6875
0,0,0,1,1.5,13,0.2,0,2,1,0,0,751,30,100,0,1.5,0.969633,2.791666667
0,0,1,1,1.5,13,0.2,0,2,1,0,0,751,30,100,0,1.5,0.9686766,2.8
1,0,0,1,1.5,13,0.2,0,2,1,0,0,751,30,100,0,1.5,0.9814364,3.466666667
0,1,0,0,1.5,13,0.2,0,2,1,0,0,751,30,100,0,1.5,0.9696399,9.875
0,1,1,0,1.5,13,0.2,0,2,1,0,0,751,30,100,0,1.5,0.9687519,9.666666667
1,1,0,0,1.5,13,0.2,0,2,1,0,0,751,30,100,0,1.5,0.9814485,13
0,1,0,1,1.5,13,0.2,0,2,1,0,0,751,30,100,0,1.5,0.9696399,9.866666667
1,0,0,0,0.5,13,0,39,0,63,-50,64,1000,40,51,0,1.5,0.9613291,2.645833333
0,0,0,0,0.5,13,0,39,0,63,-50,64,1000,40,51,0,1.5,0.9075879,2.739130435
1,0,1,0,0.5,13,0,39,0,63,-50,64,1000,40,51,0,1.5,0.9602814,2.533333333
1,0,0,1,0.5,13,0,39,0,63,-50,64,1000,40,51,0,1.5,0.9613291,2.666666667
0,0,1,1,0.5,13,0,39,0,63,-50,64,1000,40,51,0,1.5,0.9102305,2.733333333
1,1,0,0,0.5,13,0,39,0,63,-50,64,1000,40,51,0,1.5,0.9613125,9
0,1,1,0,0.5,13,0,39,0,63,-50,64,1000,40,51,0,1.5,0.9092744,7.866666667
0,1,0,1,0.5,13,0,39,0,63,-50,64,1000,40,51,0,1.5,0.9077141,8.2
0,1,0,0,0.5,13,0,26,9,187,50,0,251,10,1,0,1,0.9950712,32.39583333
0,0,1,0,0.5,13,0,26,9,187,50,0,251,10,1,0,1,0.9949724,10.25
0,0,0,1,0.5,13,0,26,9,187,50,0,251,10,1,0,1,0.9950672,10.3125
0,0,0,0,0.5,13,0,26,9,187,50,0,251,10,1,0,1,0.9950672,10.34782609
1,0,0,0,0.5,13,0,26,9,187,50,0,251,10,1,0,1,0.9979219,12.89583333
0,1,1,0,0.5,13,0,26,9,187,50,0,251,10,1,0,1,0.9949661,32.2
0,1,0,1,0.5,13,0,26,9,187,50,0,251,10,1,0,1,0.9950712,32.46666667
1,1,0,0,0.5,13,0,26,9,187,50,0,251,10,1,0,1,0.9979227,38.8
0,0,1,1,0.5,13,0,26,9,187,50,0,251,10,1,0,1,0.9949724,10.26666667
1,0,1,0,0,19,0.6,26,4,187,100,0,1,20,51,0,0.5,0.9905258,2.333333333
0,1,1,0,1,7,0.4,39,4,63,-100,64,1,30,1,0,2,0.9648,5
0,1,0,1,1,7,0.4,39,4,63,-100,64,1,30,1,0,2,0.9646659,5.266666667
1,1,0,0,1,7,0.4,39,4,63,-100,64,1,30,1,0,2,0.9646659,5.2
0,1,0,0,1,7,0.4,39,4,63,-100,64,1,30,1,0,2,0.9646659,5.208333333
0,0,0,0,1,7,0.4,39,4,63,-100,64,1,30,1,0,2,0.9646354,1.739130435
1,0,0,0,1,7,0.4,39,4,63,-100,64,1,30,1,0,2,0.9646354,1.729166667
0,0,1,0,1,7,0.4,39,4,63,-100,64,1,30,1,0,2,0.9647863,1.8125
0,0,0,1,1,7,0.4,39,4,63,-100,64,1,30,1,0,2,0.9646354,1.770833333
1,0,1,0,1,7,0.4,39,4,63,-100,64,1,30,1,0,2,0.9647863,1.8
0,0,1,1,1,7,0.4,39,4,63,-100,64,1,30,1,0,2,0.9647863,1.733333333
1,0,0,1,1,7,0.4,39,4,63,-100,64,1,30,1,0,2,0.9646354,1.733333333
0,0,0,0,1,1,0.2,51,6,1,0,64,1,10,26,0,1,0.9954861,2.884057971
1,0,0,0,1,1,0.2,51,6,1,0,64,1,10,26,0,1,0.9954861,2.875
0,0,1,0,1,1,0.2,51,6,1,0,64,1,10,26,0,1,0.9954746,3.104166667
1,0,1,0,1,1,0.2,51,6,1,0,64,1,10,26,0,1,0.9954746,3.2
0,1,0,1,1,1,0.2,51,6,1,0,64,1,10,26,0,1,0.9954865,7
0,0,0,1,1,1,0.2,51,6,1,0,64,1,10,26,0,1,0.9954861,2.895833333
0,1,0,0,1,1,0.2,51,6,1,0,64,1,10,26,0,1,0.9954865,7.083333333
1,0,0,1,1,1,0.2,51,6,1,0,64,1,10,26,0,1,0.9954861,2.933333333
0,0,1,1,1,1,0.2,51,6,1,0,64,1,10,26,0,1,0.9954746,3.133333333
1,1,0,0,1,1,0.2,51,6,1,0,64,1,10,26,0,1,0.9954865,7.066666667
0,1,1,0,1,1,0.2,51,6,1,0,64,1,10,26,0,1,0.9954776,7.466666667
1,0,1,0,0.5,13,0,26,9,187,50,0,251,10,1,0,1,0.9978769,13.26666667
1,0,0,1,0.5,13,0,26,9,187,50,0,251,10,1,0,1,0.9979219,13
0,0,0,0,2,1,0.4,26,0,125,-50,64,501,30,1,0,1.5,0.9715779,3.449275362
0,0,1,0,2,1,0.4,26,0,125,-50,64,501,30,1,0,1.5,0.9713945,3.395833333
1,0,0,0,2,1,0.4,26,0,125,-50,64,501,30,1,0,1.5,0.9828387,3.291666667
0,0,0,1,2,1,0.4,26,0,125,-50,64,501,30,1,0,1.5,0.9715779,3.541666667
0,1,0,0,2,1,0.4,26,0,125,-50,64,501,30,1,0,1.5,0.9716866,10.375
1,0,0,1,2,1,0.4,26,0,125,-50,64,501,30,1,0,1.5,0.9828387,3.2
1,0,1,0,2,1,0.4,26,0,125,-50,64,501,30,1,0,1.5,0.9826961,3.266666667
1,1,0,0,2,1,0.4,26,0,125,-50,64,501,30,1,0,1.5,0.9828404,11.26666667
0,0,1,1,2,1,0.4,26,0,125,-50,64,501,30,1,0,1.5,0.9713945,3.4
0,1,0,1,2,1,0.4,26,0,125,-50,64,501,30,1,0,1.5,0.9716866,10.4
0,1,1,0,2,1,0.4,26,0,125,-50,64,501,30,1,0,1.5,0.9714198,10.06666667
0,1,1,0,1.5,1,1,0,2,125,-100,32,501,30,51,0,1,0.9795746,12.53333333
0,1,0,1,1.5,1,1,0,2,125,-100,32,501,30,51,0,1,0.9798479,12.8
0,0,0,0,1.5,1,1,0,2,125,-100,32,501,30,51,0,1,0.9798339,3.550724638
1,0,0,0,1.5,1,1,0,2,125,-100,32,501,30,51,0,1,0.9798339,3.604166667
0,0,1,0,1.5,1,1,0,2,125,-100,32,501,30,51,0,1,0.9795743,3.583333333
0,0,0,1,1.5,1,1,0,2,125,-100,32,501,30,51,0,1,0.9798339,3.604166667
0,1,0,0,1.5,1,1,0,2,125,-100,32,501,30,51,0,1,0.9798479,12.8125
1,0,1,0,1.5,1,1,0,2,125,-100,32,501,30,51,0,1,0.9795743,3.4
1,0,0,1,1.5,1,1,0,2,125,-100,32,501,30,51,0,1,0.9798339,3.466666667
0,0,1,1,1.5,1,1,0,2,125,-100,32,501,30,51,0,1,0.9795743,3.6
1,1,0,0,1.5,1,1,0,2,125,-100,32,501,30,51,0,1,0.9798479,12.66666667
1,0,0,0,1,13,0.6,13,0,250,-100,0,501,20,51,0,0,0.9920887,4.354166667
0,0,0,0,1,13,0.6,13,0,250,-100,0,501,20,51,0,0,0.9876534,5.028985507
0,1,0,1,1,13,0.6,13,0,250,-100,0,501,20,51,0,0,0.9875935,15.6
0,1,0,0,1,13,0.6,13,0,250,-100,0,501,20,51,0,0,0.9875935,15.375
0,1,1,0,1,13,0.6,13,0,250,-100,0,501,20,51,0,0,0.9874318,15
1,1,0,0,1,13,0.6,13,0,250,-100,0,501,20,51,0,0,0.9920795,15
0,0,0,1,1,13,0.6,13,0,250,-100,0,501,20,51,0,0,0.9876534,5.020833333
0,0,1,0,1,13,0.6,13,0,250,-100,0,501,20,51,0,0,0.9874871,5
0,0,1,1,1,13,0.6,13,0,250,-100,0,501,20,51,0,0,0.9874871,5.066666667
1,0,0,1,1,13,0.6,13,0,250,-100,0,501,20,51,0,0,0.9920887,4.4
1,0,1,0,1,13,0.6,13,0,250,-100,0,501,20,51,0,0,0.9925541,4.333333333
1,1,0,0,0,13,0.4,0,0,187,0,128,251,10,51,0,0.5,0.9980196,17.2
0,1,0,0,0,13,0.4,0,0,187,0,128,251,10,51,0,0.5,0.9963331,15.83333333
0,1,1,0,0,13,0.4,0,0,187,0,128,251,10,51,0,0.5,0.9963105,15.73333333
0,1,0,1,0,13,0.4,0,0,187,0,128,251,10,51,0,0.5,0.9963331,15.8
0,0,1,1,0,13,0.4,0,0,187,0,128,251,10,51,0,0.5,0.9963103,5
0,0,1,0,0,13,0.4,0,0,187,0,128,251,10,51,0,0.5,0.9963103,5.041666667
0,0,0,1,0,13,0.4,0,0,187,0,128,251,10,51,0,0.5,0.9963337,5.020833333
0,0,0,0,0,13,0.4,0,0,187,0,128,251,10,51,0,0.5,0.9963337,5
1,0,0,0,0,13,0.4,0,0,187,0,128,251,10,51,0,0.5,0.9980183,5.5625
0,0,0,0,0.5,13,0,0,4,125,0,32,1,50,26,0,0,0.8278592,1.52173913
0,1,0,1,0.5,13,0,0,4,125,0,32,1,50,26,0,0,0.8254088,4.533333333
0,1,1,0,0.5,13,0,0,4,125,0,32,1,50,26,0,0,0.8377311,4.333333333
0,1,0,0,0.5,13,0,0,4,125,0,32,1,50,26,0,0,0.8254088,4.5625
0,0,1,0,0.5,13,0,0,4,125,0,32,1,50,26,0,0,0.8381776,1.625
1,0,0,0,0.5,13,0,0,4,125,0,32,1,50,26,0,0,0.8278592,1.5625
1,0,0,1,0.5,13,0,0,4,125,0,32,1,50,26,0,0,0.8278592,1.466666667
0,0,0,1,0.5,13,0,0,4,125,0,32,1,50,26,0,0,0.8278592,1.541666667
1,0,1,0,0.5,13,0,0,4,125,0,32,1,50,26,0,0,0.8381776,1.466666667
1,1,0,0,0.5,13,0,0,4,125,0,32,1,50,26,0,0,0.8254088,4.533333333
0,0,1,1,0.5,13,0,0,4,125,0,32,1,50,26,0,0,0.8381776,1.6
0,0,1,0,0,7,0.2,26,4,1,0,32,1000,20,1,0,0,0.9863386,4.145833333
0,0,0,1,0,7,0.2,26,4,1,0,32,1000,20,1,0,0,0.9865961,4.1875
0,0,0,0,0,7,0.2,26,4,1,0,32,1000,20,1,0,0,0.9865961,4.188405797
0,1,0,0,0,7,0.2,26,4,1,0,32,1000,20,1,0,0,0.9866362,14.39583333
0,0,1,1,0,7,0.2,26,4,1,0,32,1000,20,1,0,0,0.9863386,4.133333333
1,1,0,0,0,7,0.2,26,4,1,0,32,1000,20,1,0,0,0.9931501,21.4
0,1,0,1,0,7,0.2,26,4,1,0,32,1000,20,1,0,0,0.9866362,14.46666667
0,1,1,0,0,7,0.2,26,4,1,0,32,1000,20,1,0,0,0.9863471,14.13333333
1,0,0,0,0,7,0.2,26,4,1,0,32,1000,20,1,0,0,0.9931563,6.104166667
1,0,1,0,0,7,0.2,26,4,1,0,32,1000,20,1,0,0,0.9932819,6
1,0,0,1,0,7,0.2,26,4,1,0,32,1000,20,1,0,0,0.9931563,6.066666667
0,1,0,1,0,1,0,26,4,63,-50,128,251,20,100,0,1,0.9870152,16.26666667
0,0,0,0,0,1,0,26,4,63,-50,128,251,20,100,0,1,0.9870467,4.797101449
1,0,0,0,0,1,0,26,4,63,-50,128,251,20,100,0,1,0.9949586,7.166666667
0,0,1,0,0,1,0,26,4,63,-50,128,251,20,100,0,1,0.9868017,4.854166667
0,0,0,1,0,1,0,26,4,63,-50,128,251,20,100,0,1,0.9870467,4.791666667
0,1,0,0,0,1,0,26,4,63,-50,128,251,20,100,0,1,0.9870152,16.16666667
0,1,1,0,0,1,0,26,4,63,-50,128,251,20,100,0,1,0.9867877,15.86666667
1,1,0,0,0,1,0,26,4,63,-50,128,251,20,100,0,1,0.9949571,25.33333333
0,0,1,1,0,1,0,26,4,63,-50,128,251,20,100,0,1,0.9868017,4.8
1,0,0,1,0,1,0,26,4,63,-50,128,251,20,100,0,1,0.9949586,7.266666667
1,0,1,0,0,1,0,26,4,63,-50,128,251,20,100,0,1,0.9949322,7.133333333
1,0,0,1,0,13,0.4,0,0,187,0,128,251,10,51,0,0.5,0.9980183,5.533333333
1,0,1,0,0,13,0.4,0,0,187,0,128,251,10,51,0,0.5,0.9979668,5.8
1,0,0,0,0,1,0,0,0,1,-100,0,1,10,1,0,0,0.9938546,2.833333333
0,0,0,0,0,1,0,0,0,1,-100,0,1,10,1,0,0,0.9938546,2.771929825
0,0,1,0,0,1,0,0,0,1,-100,0,1,10,1,0,0,0.9938755,3.051282051
1,0,1,0,0,1,0,0,0,1,-100,0,1,10,1,0,0,0.9938755,3.041666667
0,0,0,1,0,1,0,0,0,1,-100,0,1,10,1,0,0,0.9938546,2.820512821
1,0,0,1,0,1,0,0,0,1,-100,0,1,10,1,0,0,0.9938546,2.75
0,1,0,0,1,25,0,26,2,1,-100,32,251,50,26,0,1,0.8151963,8.770833333
0,0,1,0,1,25,0,26,2,1,-100,32,251,50,26,0,1,0.8348221,2.5
0,0,0,1,1,25,0,26,2,1,-100,32,251,50,26,0,1,0.8146673,2.666666667
0,0,0,0,1,25,0,26,2,1,-100,32,251,50,26,0,1,0.8146673,2.594202899
1,0,0,0,1,25,0,26,2,1,-100,32,251,50,26,0,1,0.9208397,2.5625
0,1,1,0,1,25,0,26,2,1,-100,32,251,50,26,0,1,0.8380755,8.266666667
0,1,0,1,1,25,0,26,2,1,-100,32,251,50,26,0,1,0.8151963,8.8
1,1,0,0,1,25,0,26,2,1,-100,32,251,50,26,0,1,0.9207118,8.533333333
1,0,0,1,1,25,0,26,2,1,-100,32,251,50,26,0,1,0.9208397,2.466666667
0,0,1,1,1,25,0,26,2,1,-100,32,251,50,26,0,1,0.8348221,2.533333333
1,0,1,0,1,25,0,26,2,1,-100,32,251,50,26,0,1,0.9209582,2.533333333
0,1,0,0,0,1,0,0,0,1,-100,0,1,10,1,0,0,0.993854,6.935897436
0,1,1,0,0,1,0,0,0,1,-100,0,1,10,1,0,0,0.9938787,7.291666667
0,1,0,1,0,1,0,0,0,1,-100,0,1,10,1,0,0,0.993854,6.958333333
0,0,1,1,0,1,0,0,0,1,-100,0,1,10,1,0,0,0.9938755,3.166666667
1,1,0,0,0,1,0,0,0,1,-100,0,1,10,1,0,0,0.993854,6.958333333
0,0,0,1,2,3,0.1,16,7,63,-79,116,978,40.3,22,0,1.6,0.9107867,4
0,1,0,0,2,3,0.1,16,7,63,-79,116,978,40.3,22,0,1.6,0.9102756,11.58333333
0,0,0,0,2,3,0.1,16,7,63,-79,116,978,40.3,22,0,1.6,0.9107867,4
0,0,1,0,2,3,0.1,16,7,63,-79,116,978,40.3,22,0,1.6,0.9137509,3.466666667
1,0,0,0,2,3,0.1,16,7,63,-79,116,978,40.3,22,0,1.6,0.9598157,4.35
0,1,0,0,0.6,25,0.4,11,8,28,70,75,818,28.3,25,0,1.8,0.9778088,15.3
1,0,0,0,0.6,25,0.4,11,8,28,70,75,818,28.3,25,0,1.8,0.9830081,6.383333333
0,0,0,0,0.6,25,0.4,11,8,28,70,75,818,28.3,25,0,1.8,0.9777433,5.011111111
0,0,0,1,0.6,25,0.4,11,8,28,70,75,818,28.3,25,0,1.8,0.9777433,5
0,0,1,0,0.6,25,0.4,11,8,28,70,75,818,28.3,25,0,1.8,0.976937,4.916666667
0,0,0,0,0.4,13,0.1,1,7,81,-19,117,195,20.8,98,0,0.2,0.9870151,5.677777778
0,1,0,0,0,21,0.9,51,7,248,40,91,80,25.8,50,0,1.1,0.9866275,18.83333333
1,0,0,0,0.4,13,0.1,1,7,81,-19,117,195,20.8,98,0,0.2,0.9933429,8.666666667
0,0,0,0,0,21,0.9,51,7,248,40,91,80,25.8,50,0,1.1,0.986607,5.766666667
0,0,0,1,0,21,0.9,51,7,248,40,91,80,25.8,50,0,1.1,0.986607,5.75
0,0,1,0,0,21,0.9,51,7,248,40,91,80,25.8,50,0,1.1,0.9863917,5.733333333
0,1,0,0,0.3,23,1,46,2,171,-77,17,726,42.1,83,0,1,0.9397976,9.266666667
0,0,0,1,0.3,23,1,46,2,171,-77,17,726,42.1,83,0,1,0.9403137,2.7
1,0,0,0,0,21,0.9,51,7,248,40,91,80,25.8,50,0,1.1,0.9869562,5.9
0,0,0,0,0.3,23,1,46,2,171,-77,17,726,42.1,83,0,1,0.9403137,2.677777778
1,0,0,0,0.3,23,1,46,2,171,-77,17,726,42.1,83,0,1,0.9403137,2.683333333
0,0,1,0,0.3,23,1,46,2,171,-77,17,726,42.1,83,0,1,0.9402834,2.666666667
1,0,0,0,1.6,7,0.8,34,0,8,-70,61,563,29.6,65,0,2,0.9823858,3.1
0,0,0,0,1.6,7,0.8,34,0,8,-70,61,563,29.6,65,0,2,0.9787708,2.988888889
0,0,1,0,1.6,7,0.8,34,0,8,-70,61,563,29.6,65,0,2,0.97856,2.95
0,0,1,0,0.3,25,0.1,32,3,63,3,91,916,31.6,37,0,0.4,0.9608716,3.083333333
0,0,0,1,0.3,25,0.1,32,3,63,3,91,916,31.6,37,0,0.4,0.961953,3.166666667
0,1,0,0,0.3,25,0.1,32,3,63,3,91,916,31.6,37,0,0.4,0.9619523,9.933333333
0,0,0,0,0.3,25,0.1,32,3,63,3,91,916,31.6,37,0,0.4,0.961953,3.155555556
1,0,0,0,0.3,25,0.1,32,3,63,3,91,916,31.6,37,0,0.4,0.9773092,3.833333333
0,0,1,0,0.4,13,0.1,1,7,81,-19,117,195,20.8,98,0,0.2,0.9867008,5.633333333
0,0,0,1,0.4,13,0.1,1,7,81,-19,117,195,20.8,98,0,0.2,0.9870151,5.7
0,1,0,0,0.4,13,0.1,1,7,81,-19,117,195,20.8,98,0,0.2,0.9870005,18.11666667
0,1,0,0,0.5,16,0.3,7,8,164,-9,28,145,43.3,6,0,0.8,0.904771,10.06666667
0,0,1,0,0.5,16,0.3,7,8,164,-9,28,145,43.3,6,0,0.8,0.9080275,3.133333333
0,0,0,1,0.5,16,0.3,7,8,164,-9,28,145,43.3,6,0,0.8,0.9047995,3.466666667
0,0,0,0,0.5,16,0.3,7,8,164,-9,28,145,43.3,6,0,0.8,0.9047995,3.466666667
1,0,0,0,0.5,16,0.3,7,8,164,-9,28,145,43.3,6,0,0.8,0.9419,3.75
0,0,0,1,1.9,21,1,26,4,71,4,0,885,19.4,40,0,2,0.9939581,5.55
0,1,0,0,1.9,21,1,26,4,71,4,0,885,19.4,40,0,2,0.9939529,19.61666667
0,0,0,0,1.9,13,0.3,14,8,109,28,101,451,37.8,46,0,0.6,0.9396417,3.766666667
0,0,1,0,1.9,13,0.3,14,8,109,28,101,451,37.8,46,0,0.6,0.9407291,3.75
0,0,0,1,1.9,13,0.3,14,8,109,28,101,451,37.8,46,0,0.6,0.9396417,3.833333333
0,1,0,0,1.9,13,0.3,14,8,109,28,101,451,37.8,46,0,0.6,0.9396477,11.21666667
0,0,0,0,0.2,16,0.6,7,4,165,95,2,168,49.4,2,0,1.7,0.8836271,4.7
1,0,0,0,0.2,16,0.6,7,4,165,95,2,168,49.4,2,0,1.7,0.904726,3.25
0,0,1,0,0.2,16,0.6,7,4,165,95,2,168,49.4,2,0,1.7,0.8841758,4.55
0,0,0,1,0.2,16,0.6,7,4,165,95,2,168,49.4,2,0,1.7,0.8836271,4.716666667
0,1,0,0,0.2,16,0.6,7,4,165,95,2,168,49.4,2,0,1.7,0.8831174,17.33333333
0,0,0,0,0.3,19,0.4,10,5,193,40,110,105,13.7,66,0,0.2,0.9942724,6.1
1,0,0,0,0.3,19,0.4,10,5,193,40,110,105,13.7,66,0,0.2,0.9963508,7.683333333
0,0,0,1,0.3,19,0.4,10,5,193,40,110,105,13.7,66,0,0.2,0.9942724,6.083333333
0,0,1,0,0.3,19,0.4,10,5,193,40,110,105,13.7,66,0,0.2,0.994187,6.066666667
0,0,0,0,0.8,12,0.5,24,6,117,97,33,818,10,64,0,1.4,0.9965166,8.1
0,1,0,0,0.3,19,0.4,10,5,193,40,110,105,13.7,66,0,0.2,0.9942675,20.76666667
1,0,0,0,0.8,12,0.5,24,6,117,97,33,818,10,64,0,1.4,0.9978437,9.083333333
0,0,1,0,0.8,12,0.5,24,6,117,97,33,818,10,64,0,1.4,0.9965168,8.15
0,1,0,0,0.8,12,0.5,24,6,117,97,33,818,10,64,0,1.4,0.9965183,26.33333333
0,0,0,1,0.8,12,0.5,24,6,117,97,33,818,10,64,0,1.4,0.9965166,8.15
0,0,0,0,0.9,3,0.4,34,5,161,31,76,385,43.5,68,0,1.4,0.9105285,3.544444444
1,0,0,0,0.9,3,0.4,34,5,161,31,76,385,43.5,68,0,1.4,0.9414994,2.75
0,0,0,1,1.6,7,0.8,34,0,8,-70,61,563,29.6,65,0,2,0.9787708,2.966666667
0,1,0,0,1.6,7,0.8,34,0,8,-70,61,563,29.6,65,0,2,0.9788224,10.3
0,0,1,0,0.9,3,0.4,34,5,161,31,76,385,43.5,68,0,1.4,0.91389,3.483333333
0,0,0,1,0.9,3,0.4,34,5,161,31,76,385,43.5,68,0,1.4,0.9105285,3.466666667
1,0,0,0,0.4,18,0.2,8,1,26,-22,92,306,45.8,20,0,0.4,0.9333289,2.266666667
0,0,0,0,0.4,18,0.2,8,1,26,-22,92,306,45.8,20,0,0.4,0.8541005,2.411111111
0,1,0,0,0.9,3,0.4,34,5,161,31,76,385,43.5,68,0,1.4,0.9108031,9.266666667
0,0,0,1,0.4,18,0.2,8,1,26,-22,92,306,45.8,20,0,0.4,0.8541005,2.4
