$no_mbtree,$no_asm,$no_cabac,$no_scenecut,$aq_strength,$bframes,$qcomp,$qp,$ref,$rc_lookahead,$b_bias,$threads,$keyint,$crf,$scenecut,$seek,$ipratio, <$Time, <$Watt
0,0,0,0,1.9,13,0.3,14,8,109,28,101,451,37.8,46,0,0.6,3.766666667,155.3615171
0,0,1,0,1.9,13,0.3,14,8,109,28,101,451,37.8,46,0,0.6,3.75,154.2716346
0,0,0,1,1.9,13,0.3,14,8,109,28,101,451,37.8,46,0,0.6,3.833333333,155.6954487
0,1,0,0,1.9,13,0.3,14,8,109,28,101,451,37.8,46,0,0.6,11.21666667,157.6004073
0,0,0,0,0.2,16,0.6,7,4,165,95,2,168,49.4,2,0,1.7,4.7,135.1243194
1,0,0,0,0.2,16,0.6,7,4,165,95,2,168,49.4,2,0,1.7,3.25,142.0552273
0,0,1,0,0.2,16,0.6,7,4,165,95,2,168,49.4,2,0,1.7,4.55,134.8290275
0,0,0,1,0.2,16,0.6,7,4,165,95,2,168,49.4,2,0,1.7,4.716666667,134.693253
0,1,0,0,0.2,16,0.6,7,4,165,95,2,168,49.4,2,0,1.7,17.33333333,130.431523
0,0,0,0,0.3,19,0.4,10,5,193,40,110,105,13.7,66,0,0.2,6.1,158.0565175
1,0,0,0,0.3,19,0.4,10,5,193,40,110,105,13.7,66,0,0.2,7.683333333,159.746375
0,0,0,1,0.3,19,0.4,10,5,193,40,110,105,13.7,66,0,0.2,6.083333333,158.430193
0,0,1,0,0.3,19,0.4,10,5,193,40,110,105,13.7,66,0,0.2,6.066666667,158.0866667
0,0,0,0,0.8,12,0.5,24,6,117,97,33,818,10,64,0,1.4,8.1,158.3829487
0,1,0,0,0.3,19,0.4,10,5,193,40,110,105,13.7,66,0,0.2,20.76666667,158.932717
1,0,0,0,0.8,12,0.5,24,6,117,97,33,818,10,64,0,1.4,9.083333333,159.6172044
0,0,1,0,0.8,12,0.5,24,6,117,97,33,818,10,64,0,1.4,8.15,158.1640846
0,1,0,0,0.8,12,0.5,24,6,117,97,33,818,10,64,0,1.4,26.33333333,158.8376654
0,0,0,1,0.8,12,0.5,24,6,117,97,33,818,10,64,0,1.4,8.15,158.2750231
0,0,0,0,0.9,3,0.4,34,5,161,31,76,385,43.5,68,0,1.4,3.544444444,150.0453535
1,0,0,0,0.9,3,0.4,34,5,161,31,76,385,43.5,68,0,1.4,2.75,158.111
0,0,0,1,1.6,7,0.8,34,0,8,-70,61,563,29.6,65,0,2,2.966666667,159.2184444
0,1,0,0,1.6,7,0.8,34,0,8,-70,61,563,29.6,65,0,2,10.3,159.1586493
0,0,1,0,0.9,3,0.4,34,5,161,31,76,385,43.5,68,0,1.4,3.483333333,148.7541288
0,0,0,1,0.9,3,0.4,34,5,161,31,76,385,43.5,68,0,1.4,3.466666667,149.7156439
1,0,0,0,0.4,18,0.2,8,1,26,-22,92,306,45.8,20,0,0.4,2.266666667,157.6586607
0,0,0,0,0.4,18,0.2,8,1,26,-22,92,306,45.8,20,0,0.4,2.411111111,156.7281944
0,1,0,0,0.9,3,0.4,34,5,161,31,76,385,43.5,68,0,1.4,9.266666667,153.86758
0,0,0,1,0.4,18,0.2,8,1,26,-22,92,306,45.8,20,0,0.4,2.4,155.4319444
0,1,0,0,0.4,18,0.2,8,1,26,-22,92,306,45.8,20,0,0.4,7.316666667,158.077332
0,0,1,0,0.4,18,0.2,8,1,26,-22,92,306,45.8,20,0,0.4,2.283333333,155.6483929
0,0,0,0,1.7,14,0.1,46,5,236,13,94,434,12.3,58,0,1,6.133333333,158.2673947
1,0,0,0,1.7,14,0.1,46,5,236,13,94,434,12.3,58,0,1,8.2,159.8688057
0,0,0,0,1,19,0,47,0,89,-35,126,551,16.3,81,0,1.3,3.811111111,157.9554487
0,1,0,0,1.7,14,0.1,46,5,236,13,94,434,12.3,58,0,1,20.53333333,157.5445501
0,0,0,1,1.7,14,0.1,46,5,236,13,94,434,12.3,58,0,1,6.133333333,157.5509605
0,0,1,0,1.7,14,0.1,46,5,236,13,94,434,12.3,58,0,1,6.15,157.3255395
0,0,1,0,1,19,0,47,0,89,-35,126,551,16.3,81,0,1.3,3.7,158.0398077
1,0,0,0,1,19,0,47,0,89,-35,126,551,16.3,81,0,1.3,5.033333333,159.7474632
1,0,0,0,1.9,13,0.3,14,8,109,28,101,451,37.8,46,0,0.6,4.616666667,157.2634524
0,1,0,0,1,19,0,47,0,89,-35,126,551,16.3,81,0,1.3,12.16666667,157.9943706
0,0,0,1,1,19,0,47,0,89,-35,126,551,16.3,81,0,1.3,3.8,158.0922436
0,0,0,1,0.3,15,0.7,48,3,154,-41,120,420,18.9,54,0,1.2,5.666666667,157.8422222
0,0,1,0,0.3,15,0.7,48,3,154,-41,120,420,18.9,54,0,1.2,5.65,158.3227614
0,0,0,0,0.3,15,0.7,48,3,154,-41,120,420,18.9,54,0,1.2,5.655555556,158.56061
1,0,0,0,0.3,15,0.7,48,3,154,-41,120,420,18.9,54,0,1.2,5.983333333,160.0405702
0,1,0,0,0.2,17,0.9,39,1,177,40,21,625,13,52,0,1,17.75,157.058931
0,0,0,1,0.2,17,0.9,39,1,177,40,21,625,13,52,0,1,5.633333333,157.8457516
0,0,1,0,0.2,17,0.9,39,1,177,40,21,625,13,52,0,1,5.65,157.1319909
0,0,0,0,0.2,17,0.9,39,1,177,40,21,625,13,52,0,1,5.522222222,158.0479303
1,0,0,0,0.2,17,0.9,39,1,177,40,21,625,13,52,0,1,4.85,159.5732917
0,1,0,0,1,23,0.7,40,3,176,57,30,405,36.2,3,0,1.6,11.4,154.6025198
0,0,0,1,1,23,0.7,40,3,176,57,30,405,36.2,3,0,1.6,3.85,151.8348718
0,0,1,0,1,23,0.7,40,3,176,57,30,405,36.2,3,0,1.6,3.883333333,151.7745833
0,0,0,0,1.9,21,1,26,4,71,4,0,885,19.4,40,0,2,5.533333333,158.6254684
0,0,1,0,1.9,21,1,26,4,71,4,0,885,19.4,40,0,2,5.416666667,157.5393137
1,0,0,0,1.9,21,1,26,4,71,4,0,885,19.4,40,0,2,5.583333333,158.774281
0,1,0,0,0.3,15,0.7,48,3,154,-41,120,420,18.9,54,0,1.2,19.08333333,158.0499532
0,0,0,0,1.4,23,0.7,7,8,41,56,73,62,10.1,50,0,0.6,10.1,158.6560249
1,0,0,0,1.4,23,0.7,7,8,41,56,73,62,10.1,50,0,0.6,10.48333333,158.8590294
0,0,1,0,1.4,23,0.7,7,8,41,56,73,62,10.1,50,0,0.6,10.1,158.391003
0,1,0,0,1.4,23,0.7,7,8,41,56,73,62,10.1,50,0,0.6,32,159.3338804
0,0,0,1,1.4,23,0.7,7,8,41,56,73,62,10.1,50,0,0.6,10.06666667,158.3651109
1,0,0,0,1.7,12,0.5,51,4,24,-6,27,573,17.8,2,0,0.2,6.316666667,159.8913947
0,0,0,0,1.7,12,0.5,51,4,24,-6,27,573,17.8,2,0,0.2,5.177777778,158.7610172
1,0,0,0,0.9,18,0.1,20,0,96,23,92,653,25,56,0,0.9,3.466666667,159.4521591
0,0,0,0,0.9,18,0.1,20,0,96,23,92,653,25,56,0,0.9,3.1,156.194697
0,0,0,1,0.9,18,0.1,20,0,96,23,92,653,25,56,0,0.9,3.033333333,156.0551515
0,0,1,0,0.9,18,0.1,20,0,96,23,92,653,25,56,0,0.9,3.066666667,156.0604091
0,1,0,0,0.9,18,0.1,20,0,96,23,92,653,25,56,0,0.9,9.35,157.3023038
0,0,0,0,1,22,1,31,2,238,-95,71,798,11.4,66,0,0.3,6.822222222,159.9256277
0,0,1,0,1,22,1,31,2,238,-95,71,798,11.4,66,0,0.3,6.95,159.6041017
0,0,0,1,1,22,1,31,2,238,-95,71,798,11.4,66,0,0.3,6.816666667,160.189881
0,1,0,0,1,22,1,31,2,238,-95,71,798,11.4,66,0,0.3,23.13333333,159.21116
0,0,0,0,1,23,0.7,40,3,176,57,30,405,36.2,3,0,1.6,3.888888889,151.8412607
1,0,0,0,1,23,0.7,40,3,176,57,30,405,36.2,3,0,1.6,3,158.1871667
0,0,1,0,1.7,12,0.5,51,4,24,-6,27,573,17.8,2,0,0.2,5.15,158.7697978
0,0,0,1,1.7,12,0.5,51,4,24,-6,27,573,17.8,2,0,0.2,5.116666667,159.3354596
0,1,0,0,1.7,12,0.5,51,4,24,-6,27,573,17.8,2,0,0.2,17.91666667,159.1359865
1,0,0,0,1,22,1,31,2,238,-95,71,798,11.4,66,0,0.3,6.833333333,160.1244015
0,0,0,0,1.9,25,0.1,24,4,199,39,40,572,20.1,6,0,1.8,4.688888889,156.4958353
0,1,0,0,0.7,12,0,11,6,77,-48,29,679,37.4,62,0,0.1,11.3,158.0097605
0,0,0,1,0.7,12,0,11,6,77,-48,29,679,37.4,62,0,0.1,3.9,156.2581731
0,0,1,0,0.7,12,0,11,6,77,-48,29,679,37.4,62,0,0.1,3.383333333,156.1046591
0,0,1,0,1.9,25,0.1,24,4,199,39,40,572,20.1,6,0,1.8,4.616666667,156.485381
1,0,0,0,1.9,25,0.1,24,4,199,39,40,572,20.1,6,0,1.8,5.833333333,159.7812719
0,1,0,0,1.9,23,0.3,8,9,206,13,7,449,28.6,27,0,0.1,17.96666667,153.5627556
0,0,0,1,1.9,23,0.3,8,9,206,13,7,449,28.6,27,0,0.1,5.8,153.3849512
0,0,1,0,1.9,23,0.3,8,9,206,13,7,449,28.6,27,0,0.1,5.583333333,153.7211714
0,0,0,0,1.9,23,0.3,8,9,206,13,7,449,28.6,27,0,0.1,5.722222222,154.1398691
0,0,0,0,0.7,12,0,11,6,77,-48,29,679,37.4,62,0,0.1,3.8,156.6512821
1,0,0,0,0.7,12,0,11,6,77,-48,29,679,37.4,62,0,0.1,4.566666667,158.1945
1,0,0,0,0.9,14,0,28,9,200,59,46,332,47.3,5,0,1.4,3.366666667,155.6679545
0,0,0,0,0.9,14,0,28,9,200,59,46,332,47.3,5,0,1.4,3.833333333,149.499594
0,1,0,0,1.9,24,0,40,6,43,-79,47,463,27.1,70,0,0.4,14.56666667,159.4271883
0,0,0,1,0.9,14,0,28,9,200,59,46,332,47.3,5,0,1.4,3.8,149.7656731
0,1,0,0,0.9,14,0,28,9,200,59,46,332,47.3,5,0,1.4,10.51666667,152.1987358
0,0,1,0,0.9,14,0,28,9,200,59,46,332,47.3,5,0,1.4,3.666666667,147.8691434
0,0,0,0,1.9,24,0,40,6,43,-79,47,463,27.1,70,0,0.4,4.5,157.8978413
1,0,0,0,1.9,24,0,40,6,43,-79,47,463,27.1,70,0,0.4,6.833333333,158.0371104
0,0,0,1,1.9,25,0.1,24,4,199,39,40,572,20.1,6,0,1.8,4.683333333,156.4031042
0,1,0,0,1.9,25,0.1,24,4,199,39,40,572,20.1,6,0,1.8,15.03333333,156.7367946
0,0,1,0,1.9,24,0,40,6,43,-79,47,463,27.1,70,0,0.4,4.433333333,157.2020952
0,0,0,1,1.9,24,0,40,6,43,-79,47,463,27.1,70,0,0.4,4.533333333,157.8354762
0,0,1,0,0.8,21,0,26,7,140,42,48,794,30.6,14,0,0.9,4.066666667,154.5782692
0,0,0,0,0.8,21,0,26,7,140,42,48,794,30.6,14,0,0.9,4.233333333,154.7694505
1,0,0,0,0.1,13,0.2,12,4,222,-49,74,304,14.1,60,0,1.8,8.15,160.2707077
0,0,0,0,0.1,13,0.2,12,4,222,-49,74,304,14.1,60,0,1.8,6.344444444,158.2137289
0,1,0,0,0.8,21,0,26,7,140,42,48,794,30.6,14,0,0.9,12.66666667,156.6580769
0,0,0,1,0.8,21,0,26,7,140,42,48,794,30.6,14,0,0.9,4.233333333,155.3691484
0,0,0,1,0.1,13,0.2,12,4,222,-49,74,304,14.1,60,0,1.8,6.333333333,158.2289267
0,0,1,0,0.1,13,0.2,12,4,222,-49,74,304,14.1,60,0,1.8,6.383333333,158.4272256
1,0,0,0,1.9,23,0.3,8,9,206,13,7,449,28.6,27,0,0.1,7.033333333,156.9012154
0,1,0,0,0.1,13,0.2,12,4,222,-49,74,304,14.1,60,0,1.8,21.05,157.8822903
0,0,0,1,0.1,25,0.1,26,2,202,67,107,776,27.8,63,0,1.6,4.1,150.8871154
0,0,1,0,0.1,25,0.1,26,2,202,67,107,776,27.8,63,0,1.6,4.1,150.5698077
0,0,0,0,0.7,25,1,8,2,248,62,70,556,34.9,52,0,0.8,2.911111111,158.330037
0,1,0,0,0.1,25,0.1,26,2,202,67,107,776,27.8,63,0,1.6,11.1,155.3398277
1,0,0,0,0.7,25,1,8,2,248,62,70,556,34.9,52,0,0.8,2.9,158.2080556
0,0,1,0,0.7,25,1,8,2,248,62,70,556,34.9,52,0,0.8,2.9,158.2906667
0,1,0,0,0.7,25,1,8,2,248,62,70,556,34.9,52,0,0.8,9.85,159.4449032
0,0,0,1,0.7,25,1,8,2,248,62,70,556,34.9,52,0,0.8,2.85,158.9828333
1,0,0,0,1.7,17,0.9,13,6,4,-49,37,95,44.2,69,0,1.8,3.266666667,157.9839545
0,0,0,0,1.7,17,0.9,13,6,4,-49,37,95,44.2,69,0,1.8,3.211111111,157.9229697
0,0,0,1,1.7,17,0.9,13,6,4,-49,37,95,44.2,69,0,1.8,3.233333333,157.9116818
0,0,1,0,1.7,17,0.9,13,6,4,-49,37,95,44.2,69,0,1.8,3.1,157.9044091
0,0,0,0,1.8,13,0.7,45,6,16,-55,79,203,31.7,22,0,2,4.5,158.2213492
0,0,1,0,1.8,13,0.7,45,6,16,-55,79,203,31.7,22,0,2,4.433333333,158.1219762
0,0,0,1,1.8,13,0.7,45,6,16,-55,79,203,31.7,22,0,2,4.466666667,158.2907857
0,1,0,0,1.8,13,0.7,45,6,16,-55,79,203,31.7,22,0,2,14.63333333,159.614447
0,0,0,0,1,22,0.9,41,2,215,90,123,442,11.8,84,0,1.9,7.066666667,158.6226153
1,0,0,0,1,22,0.9,41,2,215,90,123,442,11.8,84,0,1.9,6.2,160.1121447
0,0,1,0,1,22,0.9,41,2,215,90,123,442,11.8,84,0,1.9,7.233333333,158.0789657
0,0,0,1,1,22,0.9,41,2,215,90,123,442,11.8,84,0,1.9,7.033333333,158.5042194
0,1,0,0,1,22,0.9,41,2,215,90,123,442,11.8,84,0,1.9,23.01666667,157.7805805
0,0,0,0,0.1,25,0.1,26,2,202,67,107,776,27.8,63,0,1.6,4.088888889,150.9327656
1,0,0,0,0.1,25,0.1,26,2,202,67,107,776,27.8,63,0,1.6,3.9,157.9034295
1,0,0,0,0.8,21,0,26,7,140,42,48,794,30.6,14,0,0.9,5.65,157.7313562
1,0,0,0,1.4,10,0.5,40,4,175,85,104,717,48.6,84,0,0.6,2.266666667,154.5950893
0,0,0,0,1.4,10,0.5,40,4,175,85,104,717,48.6,84,0,0.6,3.866666667,144.477906
0,1,0,0,1.7,17,0.9,13,6,4,-49,37,95,44.2,69,0,1.8,10.18333333,159.6394153
0,0,0,1,1.4,10,0.5,40,4,175,85,104,717,48.6,84,0,0.6,3.866666667,144.7152244
0,1,0,0,1.4,10,0.5,40,4,175,85,104,717,48.6,84,0,0.6,9.233333333,151.6814286
0,0,1,0,1.4,10,0.5,40,4,175,85,104,717,48.6,84,0,0.6,3.783333333,142.6957005
0,0,0,0,0.2,11,1,10,3,180,18,99,846,20.3,79,0,1.4,4.822222222,159.7105833
1,0,0,0,0.2,11,1,10,3,180,18,99,846,20.3,79,0,1.4,4.766666667,160.0158333
0,1,0,0,0.2,11,1,10,3,180,18,99,846,20.3,79,0,1.4,16.81666667,159.4948529
0,0,1,0,0.2,11,1,10,3,180,18,99,846,20.3,79,0,1.4,4.75,159.6939375
0,0,0,1,0.2,11,1,10,3,180,18,99,846,20.3,79,0,1.4,4.783333333,159.7408542
1,0,0,0,0.4,5,0.1,22,3,97,34,32,845,20.3,66,0,0.8,5.4,159.7184641
0,0,0,0,0.4,5,0.1,22,3,97,34,32,845,20.3,66,0,0.8,4.044444444,157.4495238
0,0,1,0,1.3,24,0,4,7,109,50,75,759,36.4,67,0,0.4,3.5,154.1473864
0,0,0,0,1.3,24,0,4,7,109,50,75,759,36.4,67,0,0.4,3.633333333,154.2675758
0,1,0,0,1.3,24,0,4,7,109,50,75,759,36.4,67,0,0.4,10.35,156.7300533
0,0,0,1,1.3,24,0,4,7,109,50,75,759,36.4,67,0,0.4,3.566666667,154.6070455
0,0,0,0,1.3,12,0.8,39,2,173,-84,83,658,14.3,39,0,0.3,6.522222222,158.6762778
1,0,0,0,1.3,12,0.8,39,2,173,-84,83,658,14.3,39,0,0.3,6.45,159.8630433
0,0,1,0,1.3,12,0.8,39,2,173,-84,83,658,14.3,39,0,0.3,6.616666667,158.3952976
0,0,0,1,0.4,5,0.1,22,3,97,34,32,845,20.3,66,0,0.8,4.116666667,157.4768407
0,0,1,0,0.4,5,0.1,22,3,97,34,32,845,20.3,66,0,0.8,4.016666667,157.110467
0,1,0,0,0.4,5,0.1,22,3,97,34,32,845,20.3,66,0,0.8,13.55,157.5703223
1,0,0,0,1.3,24,0,4,7,109,50,75,759,36.4,67,0,0.4,4.45,156.982381
0,0,0,0,1.3,21,1,17,9,129,-30,82,720,41.1,9,0,1,4.377777778,156.7081868
0,1,0,0,0,25,0,16,9,132,-26,108,519,19.2,24,0,0.7,22.03333333,158.6203104
0,0,0,1,0,25,0,16,9,132,-26,108,519,19.2,24,0,0.7,6.933333333,157.1816755
0,0,1,0,0,25,0,16,9,132,-26,108,519,19.2,24,0,0.7,6.916666667,156.3008714
0,0,0,0,0,25,0,16,9,132,-26,108,519,19.2,24,0,0.7,6.955555556,156.9183461
1,0,0,0,0,25,0,16,9,132,-26,108,519,19.2,24,0,0.7,11.51666667,157.8970754
1,0,0,0,1.8,13,0.7,45,6,16,-55,79,203,31.7,22,0,2,4.983333333,158.2971667
0,1,0,0,1.3,21,1,17,9,129,-30,82,720,41.1,9,0,1,13.03333333,159.5848415
0,0,0,1,1.3,21,1,17,9,129,-30,82,720,41.1,9,0,1,4.366666667,156.5211319
0,0,1,0,1.3,21,1,17,9,129,-30,82,720,41.1,9,0,1,4.283333333,156.5145604
1,0,0,0,1.3,21,1,17,9,129,-30,82,720,41.1,9,0,1,4.366666667,156.4901429
0,0,1,0,1,5,0.2,41,6,249,-78,121,634,35,59,0,0,5.066666667,150.7704228
0,0,0,1,1,5,0.2,41,6,249,-78,121,634,35,59,0,0,5.25,151.7379963
0,0,0,0,1,5,0.2,41,6,249,-78,121,634,35,59,0,0,5.2,151.7650368
1,0,0,0,1,5,0.2,41,6,249,-78,121,634,35,59,0,0,4.9,158.61925
0,0,0,1,1.3,12,0.8,39,2,173,-84,83,658,14.3,39,0,0.3,6.5,158.7839762
0,1,0,0,1.3,12,0.8,39,2,173,-84,83,658,14.3,39,0,0.3,21.85,157.7998327
0,0,0,1,0.7,8,0.3,27,7,69,37,14,587,41.1,46,0,1.2,3.4,154.2568939
0,1,0,0,0.7,8,0.3,27,7,69,37,14,587,41.1,46,0,1.2,10.1,154.719869
0,0,0,0,0.7,8,0.3,27,7,69,37,14,587,41.1,46,0,1.2,3.333333333,154.2642424
0,0,1,0,0.7,8,0.3,27,7,69,37,14,587,41.1,46,0,1.2,3.166666667,153.4364545
1,0,0,0,0.7,8,0.3,27,7,69,37,14,587,41.1,46,0,1.2,3.6,157.1835606
0,1,0,0,1,5,0.2,41,6,249,-78,121,634,35,59,0,0,13.71666667,156.1594463
0,0,0,0,1.2,7,0.6,1,7,87,75,19,164,33.2,72,0,0,4.466666667,155.611978
0,0,1,0,1.2,7,0.6,1,7,87,75,19,164,33.2,72,0,0,4.416666667,155.8438571
0,0,0,1,1.2,7,0.6,1,7,87,75,19,164,33.2,72,0,0,4.5,156.0864286
0,1,0,0,1.2,7,0.6,1,7,87,75,19,164,33.2,72,0,0,13.96666667,157.5415172
0,0,0,0,0.3,14,0.2,35,7,43,36,12,859,27,100,0,0,4.522222222,156.5221905
1,0,0,0,0.3,14,0.2,35,7,43,36,12,859,27,100,0,0,6.1,158.0946842
0,0,0,0,0.6,21,0.6,19,9,173,58,90,713,33.9,88,0,0.7,4.877777778,155.5913333
0,0,1,0,0.6,21,0.6,19,9,173,58,90,713,33.9,88,0,0.7,4.816666667,155.0310746
0,0,0,1,0.6,21,0.6,19,9,173,58,90,713,33.9,88,0,0.7,4.933333333,156.0325993
0,1,0,0,0.6,21,0.6,19,9,173,58,90,713,33.9,88,0,0.7,15.35,157.4892442
1,0,0,0,1.2,7,0.6,1,7,87,75,19,164,33.2,72,0,0,4.6,157.700381
0,0,0,0,1.5,9,0.1,18,3,99,-100,112,1000,10.2,46,0,1.6,6.3,159.2180351
1,0,0,0,1.5,9,0.1,18,3,99,-100,112,1000,10.2,46,0,1.6,8.333333333,160.2973077
0,0,1,0,1.5,9,0.1,18,3,99,-100,112,1000,10.2,46,0,1.6,6.35,158.6638095
0,1,0,0,1.5,9,0.1,18,3,99,-100,112,1000,10.2,46,0,1.6,21.21666667,158.5756058
0,0,0,1,1.5,9,0.1,18,3,99,-100,112,1000,10.2,46,0,1.6,6.283333333,158.9460658
1,0,0,0,0.6,21,0.6,19,9,173,58,90,713,33.9,88,0,0.7,5.416666667,156.8197876
1,0,0,0,0.3,17,0.6,17,3,39,28,89,406,32.4,20,0,1.3,3.516666667,159.0017045
0,0,0,0,0.3,17,0.6,17,3,39,28,89,406,32.4,20,0,1.3,3.233333333,157.8056667
0,0,0,1,0.3,17,0.6,17,3,39,28,89,406,32.4,20,0,1.3,3.233333333,158.2164091
0,0,1,0,0.3,17,0.6,17,3,39,28,89,406,32.4,20,0,1.3,3.166666667,158.1329545
0,1,0,0,0.3,17,0.6,17,3,39,28,89,406,32.4,20,0,1.3,10.71666667,158.9624153
0,0,0,0,0.7,13,0.2,27,4,119,-27,86,526,11.3,80,0,1.3,6.4,159.1456667
1,0,0,0,0.7,13,0.2,27,4,119,-27,86,526,11.3,80,0,1.3,8.266666667,160.2387769
0,1,0,0,0.7,13,0.2,27,4,119,-27,86,526,11.3,80,0,1.3,21.3,158.6620223
0,0,0,0,0.6,2,0.6,34,9,170,-72,65,559,10.2,11,0,0.9,13.37777778,157.6323422
0,0,1,0,0.7,13,0.2,27,4,119,-27,86,526,11.3,80,0,1.3,6.4,158.6754286
0,0,0,1,0.7,13,0.2,27,4,119,-27,86,526,11.3,80,0,1.3,6.416666667,158.8525833
1,0,0,0,0.4,15,0,50,7,62,-96,10,44,18.5,31,0,2,9.666666667,158.7786715
0,0,0,0,0.4,15,0,50,7,62,-96,10,44,18.5,31,0,2,6.122222222,156.3862456
0,1,0,0,1.2,20,0.6,41,6,89,-75,72,688,42.4,39,0,1.2,11.5,157.8479167
0,0,0,1,0.4,15,0,50,7,62,-96,10,44,18.5,31,0,2,6.083333333,156.1886447
0,1,0,0,0.4,15,0,50,7,62,-96,10,44,18.5,31,0,2,20.4,155.5349424
0,0,1,0,0.4,15,0,50,7,62,-96,10,44,18.5,31,0,2,6.066666667,156.0575658
1,0,0,0,1.2,20,0.6,41,6,89,-75,72,688,42.4,39,0,1.2,3.583333333,157.6457955
0,0,0,0,1.2,20,0.6,41,6,89,-75,72,688,42.4,39,0,1.2,3.844444444,155.5674145
0,1,0,0,0.7,20,0.2,23,3,132,59,39,379,29.2,63,0,0.5,11.13333333,156.5556429
0,0,0,1,0.7,20,0.2,23,3,132,59,39,379,29.2,63,0,0.5,3.633333333,154.5655303
0,0,0,1,1.2,20,0.6,41,6,89,-75,72,688,42.4,39,0,1.2,3.833333333,156.1610577
0,0,1,0,1.2,20,0.6,41,6,89,-75,72,688,42.4,39,0,1.2,3.65,154.9594697
0,0,0,0,0.7,20,0.2,23,3,132,59,39,379,29.2,63,0,0.5,3.633333333,155.1378963
0,1,0,0,0.3,14,0.2,35,7,43,36,12,859,27,100,0,0,14.31666667,157.3516464
0,0,0,1,0.3,14,0.2,35,7,43,36,12,859,27,100,0,0,4.566666667,155.8902143
0,0,1,0,0.3,14,0.2,35,7,43,36,12,859,27,100,0,0,4.466666667,156.3402857
0,0,1,0,0.7,20,0.2,23,3,132,59,39,379,29.2,63,0,0.5,3.633333333,154.5961364
1,0,0,0,0.7,20,0.2,23,3,132,59,39,379,29.2,63,0,0.5,3.9,159.3035897
0,0,0,1,0.6,2,0.6,34,9,170,-72,65,559,10.2,11,0,0.9,13.38333333,156.8954413
0,1,0,0,0.6,2,0.6,34,9,170,-72,65,559,10.2,11,0,0.9,40.26666667,158.9197199
0,0,0,0,0.5,20,0.7,30,0,169,42,36,956,29.2,52,0,0.4,3.822222222,152.2873077
1,0,0,0,0.5,20,0.7,30,0,169,42,36,956,29.2,52,0,0.4,2.85,158.1170556
1,0,0,0,0.6,2,0.6,34,9,170,-72,65,559,10.2,11,0,0.9,14,158.3337976
0,0,1,0,0.6,2,0.6,34,9,170,-72,65,559,10.2,11,0,0.9,13.38333333,157.1258798
0,1,0,0,0.5,20,0.7,30,0,169,42,36,956,29.2,52,0,0.4,10.91666667,155.4203476
0,0,1,0,0.5,20,0.7,30,0,169,42,36,956,29.2,52,0,0.4,3.816666667,151.6503205
0,0,0,1,0.5,20,0.7,30,0,169,42,36,956,29.2,52,0,0.4,3.833333333,152.3265385
0,0,0,1,1.3,3,0.7,4,0,238,-86,2,757,28.1,75,0,1.1,5.383333333,144.3620915
0,1,0,0,1.3,3,0.7,4,0,238,-86,2,757,28.1,75,0,1.1,18.8,139.7961691
0,0,0,0,1.3,3,0.7,4,0,238,-86,2,757,28.1,75,0,1.1,5.344444444,145.038159
0,0,1,0,1.3,3,0.7,4,0,238,-86,2,757,28.1,75,0,1.1,5.266666667,144.6472059
1,0,0,0,1.3,3,0.7,4,0,238,-86,2,757,28.1,75,0,1.1,5.05,142.5775735
0,1,0,0,1.9,20,0.3,3,6,22,-26,70,166,35.1,9,0,0.5,11.71666667,159.3045946
0,0,1,0,1.9,20,0.3,3,6,22,-26,70,166,35.1,9,0,0.5,3.566666667,157.6022348
0,0,0,1,1.9,20,0.3,3,6,22,-26,70,166,35.1,9,0,0.5,3.716666667,157.7409295
0,0,0,0,1.9,20,0.3,3,6,22,-26,70,166,35.1,9,0,0.5,3.733333333,157.6222222
1,0,0,0,1.9,20,0.3,3,6,22,-26,70,166,35.1,9,0,0.5,4.616666667,158.231
0,0,0,1,1.5,6,0.3,34,6,244,82,63,773,16.4,62,0,0.9,6.55,156.2784167
0,1,0,0,1.5,6,0.3,34,6,244,82,63,773,16.4,62,0,0.9,20.66666667,157.6464737
0,0,1,0,1.5,6,0.3,34,6,244,82,63,773,16.4,62,0,0.9,6.483333333,156.720631
0,0,0,0,1.5,6,0.3,34,6,244,82,63,773,16.4,62,0,0.9,6.6,157.046746
1,0,0,0,1.5,6,0.3,34,6,244,82,63,773,16.4,62,0,0.9,7.766666667,159.2983333
0,1,0,0,0.3,18,0.5,19,8,123,74,84,706,32.3,32,0,1.3,14.43333333,158.3379962
0,0,1,0,0.1,18,0.8,23,1,45,-35,42,106,43.8,29,0,0.2,2.433333333,156.1697917
0,0,0,1,0.1,18,0.8,23,1,45,-35,42,106,43.8,29,0,0.2,2.5,156.5272222
1,0,0,0,1,19,0.8,31,4,26,90,38,700,27.9,45,0,0.1,4.1,158.6822527
0,0,0,0,1,19,0.8,31,4,26,90,38,700,27.9,45,0,0.1,4.011111111,158.9849817
0,1,0,0,0.1,18,0.8,23,1,45,-35,42,106,43.8,29,0,0.2,7.95,157.8823
0,0,0,1,1,19,0.8,31,4,26,90,38,700,27.9,45,0,0.1,4.016666667,159.1403297
0,1,0,0,1,19,0.8,31,4,26,90,38,700,27.9,45,0,0.1,13.85,159.3150028
0,0,1,0,1,19,0.8,31,4,26,90,38,700,27.9,45,0,0.1,3.95,158.9729487
0,0,0,0,0.1,9,0.3,33,7,56,-42,49,683,37.8,18,0,2,3.955555556,156.5877076
