$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,<$f2,<$f3
2,3,-1,2.0,3.0,0.0,2.0,-1.0,3.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,-1.0,-1.0,2.0,1.0,2.0,0.0,-1.0,3.0,0.0,1.0,3.0,1.0,3.0,2.0,-1.0,2.0,0.0,3.0,-1.0,0.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,3.0,582.0,99508.0
0,2,3,3.0,2.0,2.0,-1.0,1.0,2.0,1.0,0.0,-1.0,2.0,3.0,3.0,3.0,2.0,0.0,2.0,2.0,-1.0,3.0,1.0,-1.0,2.0,1.0,-1.0,-1.0,3.0,-1.0,1.0,2.0,0.0,1.0,0.0,-1.0,1.0,0.0,1.0,0.0,-1.0,1.0,3.0,1.0,3.0,-1.0,0.0,0.0,3.0,0.0,596.0,99516.0
3,3,-1,3.0,0.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,-1.0,3.0,-1.0,1.0,2.0,3.0,-1.0,1.0,0.0,2.0,-1.0,2.0,1.0,-1.0,0.0,-1.0,3.0,1.0,-1.0,-1.0,-1.0,2.0,3.0,-1.0,3.0,0.0,1.0,1.0,3.0,2.0,2.0,0.0,2.0,571.0,99538.0
-1,1,2,2.0,2.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,3.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,-1.0,-1.0,0.0,3.0,3.0,0.0,0.0,1.0,-1.0,0.0,3.0,-1.0,1.0,2.0,-1.0,3.0,3.0,3.0,0.0,1.0,3.0,-1.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,571.0,99506.0
2,2,3,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,2.0,-1.0,0.0,3.0,2.0,-1.0,1.0,1.0,3.0,-1.0,-1.0,0.0,0.0,2.0,-1.0,0.0,1.0,-1.0,-1.0,2.0,0.0,-1.0,1.0,0.0,3.0,-1.0,3.0,2.0,2.0,3.0,2.0,511.0,99565.0
0,0,-1,3.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,-1.0,2.0,1.0,-1.0,0.0,1.0,-1.0,3.0,3.0,1.0,-1.0,3.0,2.0,2.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,2.0,1.0,1.0,0.0,524.0,99542.0
-1,0,-1,-1.0,1.0,0.0,3.0,2.0,-1.0,-1.0,1.0,1.0,1.0,0.0,2.0,-1.0,1.0,2.0,-1.0,0.0,3.0,2.0,0.0,1.0,0.0,-1.0,2.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,-1.0,3.0,1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,2.0,-1.0,524.0,99541.0
2,3,0,3.0,-1.0,-1.0,1.0,2.0,0.0,1.0,3.0,-1.0,2.0,2.0,3.0,3.0,-1.0,1.0,0.0,-1.0,2.0,0.0,0.0,3.0,-1.0,2.0,3.0,-1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,-1.0,3.0,-1.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,-1.0,1.0,-1.0,3.0,1.0,576.0,99526.0
2,-1,2,2.0,1.0,2.0,0.0,-1.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,-1.0,0.0,3.0,3.0,0.0,0.0,-1.0,3.0,-1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,-1.0,3.0,1.0,633.0,99460.0
0,0,1,0.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,2.0,-1.0,2.0,2.0,1.0,1.0,1.0,3.0,-1.0,-1.0,2.0,0.0,2.0,-1.0,0.0,-1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,1.0,2.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0,-1.0,2.0,565.0,99553.0
-1,3,1,0.0,-1.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,-1.0,1.0,3.0,0.0,-1.0,-1.0,-1.0,-1.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,-1.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,-1.0,-1.0,1.0,1.0,1.0,2.0,-1.0,2.0,0.0,3.0,0.0,2.0,555.0,99512.0
-1,1,3,1.0,0.0,-1.0,1.0,0.0,-1.0,3.0,-1.0,2.0,0.0,1.0,2.0,3.0,0.0,-1.0,2.0,2.0,0.0,-1.0,3.0,1.0,0.0,-1.0,2.0,0.0,2.0,1.0,1.0,0.0,-1.0,0.0,-1.0,1.0,2.0,3.0,0.0,0.0,-1.0,1.0,1.0,-1.0,0.0,3.0,3.0,3.0,3.0,3.0,564.0,99510.0
-1,-1,1,0.0,2.0,1.0,1.0,-1.0,2.0,2.0,3.0,-1.0,2.0,3.0,0.0,-1.0,-1.0,2.0,2.0,-1.0,2.0,3.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,-1.0,-1.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,-1.0,2.0,1.0,-1.0,-1.0,-1.0,535.0,99543.0
2,0,1,3.0,-1.0,0.0,0.0,-1.0,3.0,0.0,-1.0,0.0,-1.0,3.0,-1.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,-1.0,3.0,1.0,0.0,2.0,-1.0,-1.0,2.0,-1.0,-1.0,0.0,2.0,-1.0,0.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,-1.0,538.0,99523.0
-1,2,1,-1.0,3.0,2.0,1.0,2.0,1.0,1.0,-1.0,2.0,1.0,0.0,2.0,3.0,-1.0,2.0,0.0,0.0,3.0,-1.0,3.0,-1.0,1.0,3.0,2.0,-1.0,2.0,-1.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,-1.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,3.0,582.0,99501.0
-1,2,1,-1.0,-1.0,2.0,0.0,-1.0,0.0,2.0,3.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,3.0,2.0,3.0,3.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,-1.0,3.0,2.0,3.0,-1.0,1.0,0.0,3.0,1.0,-1.0,3.0,3.0,-1.0,2.0,2.0,1.0,0.0,566.0,99524.0
1,2,2,0.0,0.0,0.0,3.0,3.0,0.0,-1.0,0.0,3.0,0.0,1.0,-1.0,3.0,1.0,-1.0,2.0,3.0,0.0,2.0,1.0,-1.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,3.0,3.0,-1.0,-1.0,2.0,1.0,2.0,2.0,3.0,1.0,-1.0,-1.0,3.0,3.0,-1.0,1.0,1.0,2.0,2.0,606.0,99513.0
2,0,3,2.0,1.0,1.0,-1.0,2.0,0.0,1.0,3.0,2.0,2.0,1.0,1.0,-1.0,2.0,-1.0,0.0,3.0,2.0,1.0,0.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,3.0,3.0,1.0,-1.0,2.0,0.0,-1.0,0.0,-1.0,1.0,1.0,-1.0,2.0,3.0,0.0,0.0,-1.0,2.0,0.0,3.0,537.0,99511.0
2,0,0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,-1.0,3.0,3.0,-1.0,3.0,2.0,2.0,-1.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,-1.0,1.0,3.0,-1.0,-1.0,-1.0,0.0,2.0,1.0,-1.0,-1.0,1.0,1.0,2.0,2.0,2.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,535.0,99543.0
1,-1,2,3.0,2.0,1.0,-1.0,-1.0,2.0,2.0,2.0,0.0,3.0,-1.0,1.0,2.0,1.0,-1.0,0.0,0.0,1.0,3.0,3.0,-1.0,2.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,-1.0,3.0,0.0,3.0,1.0,1.0,0.0,-1.0,-1.0,1.0,3.0,0.0,3.0,3.0,593.0,99486.0
0,-1,3,0.0,-1.0,2.0,3.0,2.0,0.0,1.0,-1.0,3.0,1.0,3.0,0.0,2.0,2.0,-1.0,3.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,3.0,1.0,2.0,1.0,3.0,2.0,-1.0,-1.0,0.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,0.0,2.0,3.0,572.0,99495.0
1,-1,-1,-1.0,-1.0,1.0,0.0,0.0,-1.0,2.0,3.0,2.0,0.0,-1.0,-1.0,3.0,1.0,-1.0,1.0,-1.0,0.0,3.0,2.0,1.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,3.0,3.0,0.0,1.0,2.0,2.0,545.0,99525.0
-1,2,1,3.0,0.0,1.0,3.0,-1.0,2.0,0.0,2.0,3.0,-1.0,2.0,1.0,1.0,3.0,2.0,0.0,-1.0,-1.0,2.0,0.0,0.0,2.0,-1.0,1.0,0.0,1.0,0.0,3.0,-1.0,2.0,1.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,2.0,2.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,-1.0,523.0,99566.0
-1,0,3,1.0,-1.0,0.0,-1.0,2.0,-1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,2.0,-1.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,-1.0,2.0,2.0,1.0,1.0,-1.0,0.0,3.0,-1.0,0.0,1.0,-1.0,2.0,3.0,3.0,-1.0,0.0,2.0,0.0,0.0,1.0,575.0,99512.0
0,2,1,2.0,1.0,3.0,-1.0,1.0,0.0,3.0,0.0,3.0,-1.0,0.0,3.0,2.0,1.0,0.0,-1.0,2.0,2.0,0.0,0.0,-1.0,1.0,3.0,3.0,2.0,-1.0,1.0,1.0,-1.0,0.0,2.0,1.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,1.0,3.0,0.0,3.0,1.0,-1.0,-1.0,618.0,99489.0
-1,0,2,0.0,3.0,0.0,3.0,2.0,0.0,-1.0,1.0,0.0,-1.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,-1.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,-1.0,1.0,2.0,-1.0,0.0,0.0,-1.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,-1.0,2.0,-1.0,602.0,99492.0
-1,3,0,1.0,3.0,1.0,2.0,-1.0,2.0,-1.0,1.0,2.0,0.0,1.0,2.0,1.0,-1.0,1.0,3.0,1.0,2.0,-1.0,0.0,1.0,2.0,0.0,3.0,2.0,-1.0,0.0,-1.0,1.0,-1.0,3.0,3.0,-1.0,3.0,2.0,1.0,3.0,2.0,0.0,3.0,2.0,0.0,0.0,2.0,-1.0,3.0,2.0,577.0,99506.0
0,1,1,2.0,-1.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,-1.0,-1.0,1.0,3.0,-1.0,3.0,2.0,0.0,-1.0,3.0,0.0,3.0,2.0,-1.0,-1.0,1.0,1.0,0.0,2.0,2.0,3.0,2.0,-1.0,-1.0,0.0,3.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,0.0,-1.0,0.0,1.0,0.0,3.0,527.0,99541.0
-1,3,-1,1.0,-1.0,0.0,0.0,3.0,0.0,3.0,-1.0,2.0,2.0,2.0,-1.0,2.0,2.0,2.0,0.0,1.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,3.0,1.0,-1.0,0.0,2.0,1.0,0.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,-1.0,0.0,3.0,1.0,3.0,1.0,2.0,3.0,588.0,99499.0
-1,0,2,0.0,3.0,1.0,1.0,-1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,-1.0,2.0,3.0,-1.0,2.0,2.0,3.0,2.0,1.0,-1.0,-1.0,3.0,-1.0,3.0,-1.0,1.0,-1.0,-1.0,-1.0,3.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,563.0,99515.0
2,0,1,1.0,0.0,3.0,-1.0,1.0,2.0,2.0,2.0,2.0,-1.0,2.0,-1.0,1.0,3.0,-1.0,0.0,0.0,1.0,-1.0,0.0,1.0,3.0,3.0,-1.0,-1.0,0.0,0.0,3.0,-1.0,2.0,1.0,1.0,-1.0,2.0,0.0,-1.0,3.0,0.0,-1.0,2.0,0.0,1.0,2.0,3.0,1.0,1.0,2.0,572.0,99515.0
3,3,1,2.0,3.0,1.0,2.0,-1.0,0.0,2.0,1.0,2.0,0.0,2.0,-1.0,1.0,2.0,0.0,3.0,-1.0,0.0,1.0,2.0,3.0,3.0,0.0,2.0,1.0,-1.0,3.0,-1.0,1.0,-1.0,3.0,2.0,-1.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,570.0,99540.0
-1,3,2,0.0,0.0,2.0,3.0,1.0,2.0,-1.0,2.0,-1.0,0.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,-1.0,1.0,1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,2.0,-1.0,-1.0,2.0,3.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,589.0,99489.0
2,1,1,2.0,0.0,3.0,0.0,2.0,-1.0,0.0,0.0,3.0,1.0,2.0,0.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,-1.0,3.0,2.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,-1.0,2.0,-1.0,-1.0,0.0,1.0,566.0,99502.0
-1,0,1,0.0,3.0,1.0,-1.0,0.0,2.0,-1.0,3.0,2.0,0.0,2.0,3.0,0.0,-1.0,-1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,0.0,1.0,-1.0,3.0,1.0,0.0,-1.0,1.0,2.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,2.0,3.0,0.0,-1.0,3.0,528.0,99544.0
0,3,2,2.0,1.0,1.0,2.0,1.0,-1.0,1.0,3.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,3.0,1.0,-1.0,1.0,2.0,2.0,-1.0,2.0,3.0,-1.0,0.0,2.0,-1.0,1.0,3.0,1.0,1.0,2.0,0.0,-1.0,3.0,0.0,2.0,0.0,2.0,1.0,3.0,0.0,3.0,1.0,2.0,1.0,602.0,99496.0
1,3,0,-1.0,2.0,-1.0,3.0,0.0,2.0,3.0,-1.0,0.0,2.0,-1.0,3.0,-1.0,3.0,1.0,1.0,-1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,0.0,-1.0,3.0,0.0,1.0,2.0,1.0,-1.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0,591.0,99479.0
1,3,-1,2.0,3.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,2.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,-1.0,3.0,0.0,-1.0,1.0,-1.0,0.0,-1.0,2.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,2.0,0.0,1.0,3.0,-1.0,-1.0,1.0,0.0,2.0,1.0,-1.0,3.0,492.0,99583.0
-1,3,-1,1.0,0.0,2.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,-1.0,0.0,3.0,0.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,-1.0,2.0,2.0,1.0,2.0,3.0,-1.0,0.0,2.0,2.0,3.0,1.0,3.0,-1.0,0.0,569.0,99508.0
0,2,2,3.0,-1.0,1.0,3.0,0.0,2.0,1.0,2.0,-1.0,0.0,-1.0,2.0,-1.0,3.0,1.0,0.0,2.0,3.0,1.0,1.0,2.0,-1.0,1.0,0.0,0.0,1.0,-1.0,1.0,2.0,0.0,-1.0,1.0,-1.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,-1.0,3.0,1.0,2.0,3.0,1.0,592.0,99488.0
1,0,-1,2.0,2.0,1.0,0.0,1.0,-1.0,-1.0,3.0,0.0,2.0,3.0,1.0,0.0,1.0,-1.0,3.0,2.0,-1.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,1.0,-1.0,3.0,2.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,3.0,2.0,-1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,-1.0,568.0,99521.0
-1,1,1,-1.0,2.0,1.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,-1.0,1.0,3.0,-1.0,-1.0,-1.0,-1.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,-1.0,-1.0,2.0,0.0,-1.0,2.0,3.0,2.0,3.0,1.0,1.0,-1.0,3.0,2.0,1.0,0.0,3.0,3.0,-1.0,1.0,0.0,535.0,99537.0
1,0,-1,-1.0,-1.0,1.0,0.0,-1.0,-1.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,-1.0,0.0,-1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,1.0,548.0,99537.0
0,0,1,-1.0,2.0,-1.0,3.0,1.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,2.0,1.0,0.0,0.0,-1.0,0.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,0.0,1.0,3.0,3.0,0.0,3.0,-1.0,576.0,99483.0
-1,0,1,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,3.0,-1.0,0.0,-1.0,2.0,2.0,0.0,-1.0,1.0,3.0,3.0,-1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,-1.0,-1.0,1.0,1.0,2.0,3.0,-1.0,3.0,0.0,0.0,-1.0,2.0,-1.0,1.0,-1.0,3.0,-1.0,1.0,538.0,99536.0
0,1,1,-1.0,2.0,3.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,3.0,3.0,3.0,-1.0,1.0,0.0,-1.0,3.0,-1.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,0.0,-1.0,1.0,-1.0,2.0,0.0,3.0,-1.0,2.0,1.0,2.0,0.0,2.0,3.0,2.0,1.0,2.0,616.0,99487.0
1,0,0,1.0,2.0,1.0,3.0,2.0,2.0,-1.0,0.0,-1.0,3.0,-1.0,0.0,3.0,3.0,1.0,3.0,-1.0,2.0,-1.0,2.0,0.0,3.0,3.0,-1.0,-1.0,3.0,1.0,1.0,0.0,0.0,3.0,-1.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,-1.0,1.0,586.0,99490.0
0,-1,3,-1.0,0.0,2.0,2.0,-1.0,1.0,1.0,-1.0,0.0,3.0,1.0,-1.0,2.0,1.0,2.0,2.0,0.0,1.0,-1.0,2.0,3.0,1.0,0.0,0.0,3.0,-1.0,2.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,559.0,99525.0
3,0,3,1.0,1.0,0.0,2.0,-1.0,2.0,-1.0,2.0,0.0,-1.0,3.0,0.0,0.0,1.0,2.0,3.0,2.0,-1.0,0.0,1.0,-1.0,3.0,3.0,-1.0,3.0,1.0,-1.0,3.0,1.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,0.0,3.0,1.0,1.0,-1.0,2.0,-1.0,2.0,0.0,0.0,1.0,-1.0,545.0,99542.0
1,-1,0,1.0,1.0,3.0,1.0,-1.0,0.0,2.0,2.0,2.0,0.0,0.0,-1.0,-1.0,3.0,0.0,2.0,2.0,0.0,-1.0,2.0,0.0,2.0,-1.0,1.0,1.0,1.0,-1.0,0.0,2.0,0.0,2.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,3.0,1.0,-1.0,1.0,0.0,-1.0,3.0,3.0,522.0,99527.0
0,1,-1,1.0,2.0,2.0,-1.0,2.0,1.0,-1.0,2.0,0.0,-1.0,-1.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,-1.0,3.0,-1.0,2.0,3.0,1.0,3.0,-1.0,-1.0,-1.0,1.0,1.0,3.0,2.0,-1.0,0.0,-1.0,1.0,0.0,2.0,0.0,-1.0,0.0,-1.0,526.0,99567.0
-1,-1,-1,2.0,2.0,1.0,-1.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,2.0,3.0,-1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,-1.0,-1.0,3.0,1.0,1.0,1.0,-1.0,3.0,0.0,0.0,2.0,1.0,1.0,-1.0,3.0,-1.0,0.0,2.0,2.0,568.0,99515.0
3,0,-1,2.0,-1.0,2.0,0.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,2.0,1.0,2.0,-1.0,3.0,1.0,-1.0,3.0,3.0,1.0,-1.0,3.0,0.0,3.0,0.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,-1.0,1.0,1.0,-1.0,3.0,1.0,0.0,3.0,0.0,2.0,3.0,0.0,1.0,0.0,-1.0,580.0,99519.0
1,-1,-1,3.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,0.0,-1.0,-1.0,2.0,-1.0,0.0,0.0,3.0,1.0,1.0,3.0,-1.0,3.0,2.0,1.0,3.0,0.0,0.0,-1.0,3.0,0.0,-1.0,-1.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,580.0,99494.0
1,2,0,-1.0,1.0,2.0,0.0,3.0,1.0,1.0,-1.0,2.0,3.0,3.0,1.0,-1.0,0.0,2.0,-1.0,-1.0,2.0,2.0,1.0,0.0,2.0,3.0,-1.0,-1.0,-1.0,3.0,0.0,0.0,1.0,3.0,2.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,3.0,0.0,1.0,2.0,1.0,2.0,1.0,-1.0,570.0,99512.0
3,0,2,-1.0,2.0,0.0,-1.0,3.0,0.0,-1.0,-1.0,-1.0,3.0,1.0,0.0,2.0,0.0,1.0,-1.0,2.0,0.0,3.0,1.0,-1.0,-1.0,1.0,3.0,3.0,2.0,0.0,-1.0,1.0,0.0,0.0,2.0,1.0,-1.0,1.0,2.0,3.0,2.0,1.0,-1.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,547.0,99528.0
2,1,3,3.0,0.0,1.0,-1.0,0.0,1.0,0.0,3.0,2.0,0.0,3.0,-1.0,0.0,-1.0,2.0,3.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,-1.0,3.0,-1.0,0.0,1.0,1.0,0.0,-1.0,0.0,2.0,3.0,-1.0,3.0,619.0,99469.0
0,3,2,-1.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0,-1.0,3.0,1.0,-1.0,3.0,0.0,3.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,3.0,-1.0,0.0,1.0,0.0,-1.0,3.0,0.0,1.0,-1.0,3.0,0.0,2.0,2.0,0.0,-1.0,1.0,3.0,1.0,0.0,-1.0,2.0,2.0,600.0,99487.0
2,0,-1,1.0,1.0,-1.0,2.0,3.0,0.0,3.0,2.0,1.0,-1.0,2.0,2.0,1.0,1.0,1.0,0.0,-1.0,-1.0,0.0,2.0,2.0,-1.0,0.0,3.0,2.0,-1.0,3.0,-1.0,1.0,2.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,3.0,0.0,-1.0,-1.0,3.0,1.0,2.0,2.0,1.0,-1.0,-1.0,519.0,99570.0
2,-1,-1,-1.0,0.0,3.0,0.0,-1.0,0.0,1.0,3.0,-1.0,2.0,3.0,2.0,3.0,0.0,-1.0,1.0,0.0,-1.0,3.0,2.0,2.0,3.0,1.0,-1.0,-1.0,0.0,3.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,3.0,1.0,-1.0,0.0,0.0,1.0,2.0,3.0,541.0,99545.0
1,2,-1,-1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,2.0,2.0,-1.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,3.0,1.0,0.0,2.0,2.0,2.0,1.0,3.0,-1.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,619.0,99457.0
1,2,1,-1.0,2.0,0.0,-1.0,0.0,-1.0,3.0,0.0,0.0,2.0,1.0,3.0,-1.0,2.0,-1.0,2.0,1.0,0.0,-1.0,1.0,3.0,3.0,3.0,-1.0,-1.0,1.0,-1.0,0.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,2.0,1.0,0.0,-1.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,570.0,99508.0
2,0,0,0.0,3.0,0.0,3.0,2.0,1.0,0.0,-1.0,0.0,-1.0,2.0,2.0,1.0,-1.0,0.0,2.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0,-1.0,1.0,0.0,3.0,2.0,-1.0,1.0,-1.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,0.0,1.0,0.0,3.0,1.0,2.0,-1.0,2.0,621.0,99461.0
3,-1,1,-1.0,0.0,-1.0,3.0,1.0,-1.0,0.0,-1.0,2.0,3.0,-1.0,-1.0,2.0,0.0,3.0,1.0,0.0,0.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,-1.0,2.0,3.0,2.0,-1.0,0.0,543.0,99513.0
